image,text
/content/data/others/textbox_34_line_2_.png,ہوٹل کا سٹاف اچھا ہے۔ یہیں بہت انتظار
/content/data/others/textbox_34_line_3_.png,کروایا۔ میں دوبارہ اس ہوٹل میں نہیں آؤں گا۔
/content/data/others/textbox_35_line_1_.png,میں نے ہوٹل میں دو کمروں کی بکنگ کروائی
/content/data/others/textbox_35_line_2_.png,ہوٹل آکر مجھے صرف ایک کمرہ دیا گیا۔
/content/data/others/textbox_36_line_1_.png,ہوٹل دیکھنے میں بہت خوبصورت ہے۔ ہوٹل کا
/content/data/others/textbox_36_line_2_.png,احاطہ کافی بڑا ہے۔ ہوٹل کا کھانا لذیذ ہے۔
/content/data/others/textbox_37_line_1_.png,ہوٹل کا کھانا مزیدار تھا۔ ہوٹل کا کھانا
/content/data/others/textbox_37_line_2_.png,معیاری تھا۔ ہوٹل کا ماحول خوشگوار تھا۔
/content/data/others/textbox_38_line_1_.png,ہوٹل کی پارکنگ بہت بڑی ہے۔ ہوٹل کی سیکیورٹی
/content/data/others/textbox_38_line_2_.png,کا نظام بہت اچھا ہے۔ ہوٹل کا کھانا لذیذ ہے۔
/content/data/others/textbox_39_line_2_.png,ہوٹل کا رینٹ بہت زیادہ ہے۔
data2/Newspaper/Screenshot 2026-07-27 010803.png,
data2/Newspaper/Screenshot 2026-07-27 010822.png,چھ ارب ڈالر: کارگو کی مالیت، وصول شدہ رقم نہیں
data2/Newspaper/Screenshot 2026-07-27 010845.png,
data2/Newspaper/Screenshot 2026-07-27 010905.png,
data2/Newspaper/Screenshot 2026-07-27 010917.png,
data2/Newspaper/Screenshot 2026-07-27 011403.png,
data2/Newspaper/Screenshot 2026-07-27 011443.png,
data2/Newspaper/Screenshot 2026-07-27 011502.png,
data2/Newspaper/Screenshot 2026-07-27 011524.png,
data2/Newspaper/Screenshot 2026-07-27 011708.png,
data2/Newspaper/Screenshot 2026-07-27 011726.png,
data2/Newspaper/Screenshot 2026-07-27 011744.png,
data2/Newspaper/Screenshot 2026-07-27 011750.png,
data2/Newspaper/Screenshot 2026-07-27 012303.png,
data2/Newspaper/Screenshot 2026-07-27 012315.png,
data2/Newspaper/Screenshot 2026-07-27 012329.png,
data2/Newspaper/Screenshot 2026-07-27 012436.png,
data2/Newspaper/Screenshot 2026-07-27 012505.png,
data2/Newspaper/Screenshot 2026-07-27 012517.png,
data2/Newspaper/Screenshot 2026-07-27 012529.png,
data2/others/1.png,ھ
data2/others/2.png,ھ
data2/others/3.png,ھ
data2/others/4.png,ھ
data2/others/15.png,ج
data2/others/16.png,ج
data2/others/17.png,ج
data2/others/18.png,ج
data2/others/19.png,ج
data2/others/54.png,ر
data2/others/55.png,ر
data2/others/56.png,ر
data2/others/57.png,ر
data2/others/58.png,ر
data2/others/59.png,ر
data2/others/225.png,ڑ
data2/others/226.png,ڑ
data2/others/227.png,ڑ
data2/others/228.png,ڑ
data2/others/229.png,ڑ
data2/signboards/Screenshot 2026-07-27 235632.png,
data2/signboards/Screenshot 2026-07-27 235645.png,
data2/signboards/Screenshot 2026-07-27 235705.png,
data2/signboards/Screenshot 2026-07-27 235713.png,
data2/signboards/Screenshot 2026-07-27 235720.png,
data2/signboards/Screenshot 2026-07-27 235728.png,
data2/signboards/Screenshot 2026-07-27 235731.png,
data2/signboards/Screenshot 2026-07-27 235739.png,
data2/signboards/Screenshot 2026-07-27 235745.png,
data2/signboards/Screenshot 2026-07-27 235756.png,
data2/signboards/Screenshot 2026-07-27 235806.png,
data2/signboards/Screenshot 2026-07-27 235816.png,
data2/signboards/Screenshot 2026-07-27 235857.png,
data2/signboards/Screenshot 2026-07-27 235902.png,
data2/signboards/Screenshot 2026-07-27 235910.png,
data2/signboards/Screenshot 2026-07-27 235918.png,
data2/signboards/Screenshot 2026-07-27 235927.png,
data2/signboards/Screenshot 2026-07-27 235931.png,
data2/signboards/Screenshot 2026-07-27 235939.png,
data2/signboards/Screenshot 2026-07-27 235956.png,
data2/synthetic/urdu_179.png,
data2/synthetic/urdu_180.png,
data2/synthetic/urdu_181.png,
data2/synthetic/urdu_182.png,
data2/synthetic/urdu_183.png,
data2/synthetic/urdu_184.png,
data2/synthetic/urdu_185.png,
data2/synthetic/urdu_186.png,
data2/synthetic/urdu_187.png,
data2/synthetic/urdu_188.png,
data2/synthetic/urdu_190.png,
data2/synthetic/urdu_191.png,
data2/synthetic/urdu_192.png,
data2/synthetic/urdu_193.png,
data2/synthetic/urdu_194.png,
data2/synthetic/urdu_195.png,
data2/synthetic/urdu_196.png,
data2/synthetic/urdu_197.png,
data2/synthetic/urdu_198.png,
data2/synthetic/urdu_199.png,
data2/book/Screenshot 2026-07-27 040812.png,
data2/book/Screenshot 2026-07-27 040827.png,
data2/book/Screenshot 2026-07-27 040911.png,
data2/book/Screenshot 2026-07-27 040931.png,
data2/book/Screenshot 2026-07-27 040947.png,
data2/book/Screenshot 2026-07-27 040953.png,
data2/book/Screenshot 2026-07-27 041002.png,
data2/book/Screenshot 2026-07-27 041012.png,
data2/book/Screenshot 2026-07-27 041036.png,
data2/book/Screenshot 2026-07-27 041144.png,
data2/book/Screenshot 2026-07-27 041216.png,
data2/book/Screenshot 2026-07-27 041301.png,
data2/book/Screenshot 2026-07-27 041438.png,
data2/book/Screenshot 2026-07-27 041441.png,
data2/book/Screenshot 2026-07-27 041449.png,
data2/book/Screenshot 2026-07-27 041453.png,
data2/book/Screenshot 2026-07-27 041506.png,
data2/book/Screenshot 2026-07-27 041514.png,
data2/book/Screenshot 2026-07-27 041551.png,
data2/book/Screenshot 2026-07-27 041622.png,
